,postcode,easting,northing,soilType,elevation,localAuthority,riskLabel,medianPrice,historicallyFlooded,postcodeDistrict,catsPerHousehold,dogsPerHousehold
255,DE7,447329,341352,Unsurveyed/Urban,60,Erewash,1,92500.0,False,DE7,0.304139997,0.348794143
256,NG19,455621,362950,Arenosols,90,Mansfield,1,176400.0,False,NG19,0.263780625,0.302509166
257,B10,410878,286200,Unsurveyed/Urban,120,Birmingham,1,154600.0,False,B10,0.076656292,0.087911047
258,HG2,429868,455196,Unsurveyed/Urban,110,Harrogate,1,659100.0,False,HG2,0.332153316,0.380920406
259,LS21,420365,446799,Unsurveyed/Urban,100,Leeds,1,348400.0,False,LS21,0.792974531,0.909399864
260,SK8,385616,388498,Unsurveyed/Urban,40,Stockport,1,337700.0,False,SK8,0.572567206,0.656632109
261,S35,434287,394791,Cambisols,110,Sheffield,1,223600.0,False,S35,0.205899767,0.236130182
262,B74,408219,296987,Unsurveyed/Urban,150,Walsall,1,553400.0,False,B74,0.245586607,0.281643884
263,B77,422205,301088,Planosols,80,Tamworth,1,451800.0,False,B77,0.16855405,0.193301328
264,B8,409861,287609,Unsurveyed/Urban,120,Birmingham,1,182900.0,False,B8,0.062358566,0.071514115
265,LN4,522068,358558,Gleysols,10,East Lindsey,6,218100.0,False,LN4,0.566154892,0.649278332
266,HU5,505300,429200,Unsurveyed/Urban,10,East Riding of Yorkshire,1,111100.0,False,HU5,0.330367628,0.378872541
267,NG31,490932,334374,Unsurveyed/Urban,70,South Kesteven,1,149800.0,False,NG31,0.390916418,0.448311166
268,HX2,406725,428189,Unsurveyed/Urban,270,Calderdale,1,123600.0,False,HX2,0.364719526,0.41826802
269,M35,390400,401555,Unsurveyed/Urban,100,Oldham,1,203100.0,False,M35,0.050332388,0.057722241
270,WF17,423292,424217,Unsurveyed/Urban,130,Kirklees,1,132700.0,False,WF17,0.183290678,0.210201603
271,HU8,512345,430982,Unsurveyed/Urban,10,"Kingston upon Hull, City of",1,119700.0,False,HU8,0.307067046,0.352150943
272,B31,401700,279300,Unsurveyed/Urban,180,Birmingham,1,173400.0,False,B31,0.160655572,0.184243188
273,NE4,422605,565979,Unsurveyed/Urban,100,Newcastle upon Tyne,1,202800.0,False,NE4,0.274115284,0.314361171
274,OL2,391706,407867,Unsurveyed/Urban,150,Oldham,1,181700.0,False,OL2,0.259071515,0.29710866
275,NR1,624434,308261,Unsurveyed/Urban,20,Norwich,1,343600.0,False,NR1,0.583277297,0.668914667
276,NE61,423101,592221,Stagnosols,50,Northumberland,1,352700.0,False,NE61,0.373461252,0.428293215
277,HU8,511966,432376,Unsurveyed/Urban,10,"Kingston upon Hull, City of",6,164600.0,False,HU8,0.307067046,0.352150943
278,YO17,485595,474433,Arenosols,30,Ryedale,1,201700.0,False,YO17,0.52726071,0.604673667
279,LN5,497221,370656,Unsurveyed/Urban,10,Lincoln,1,178100.0,False,LN5,0.222309013,0.25494865
280,LS28,421916,435536,Unsurveyed/Urban,90,Leeds,1,186800.0,False,LS28,0.430782246,0.494030137
281,S44,447876,370748,Cambisols,170,Bolsover,1,156500.0,False,S44,0.27910979,0.320088975
282,NG33,495826,319514,Leptosols,90,South Kesteven,1,361300.0,False,NG33,0.477601603,0.547723559
283,NR3,622771,310386,Unsurveyed/Urban,10,Norwich,1,128800.0,False,NR3,0.278059389,0.318884353
284,DN17,486991,408613,Podsols,10,North Lincolnshire,6,140700.0,True,DN17,0.382050985,0.438144102
285,PE4,516769,303045,Unsurveyed/Urban,10,Peterborough,1,226800.0,False,PE4,0.2439493,0.279766185
286,S70,434268,406849,Unsurveyed/Urban,110,Barnsley,1,183700.0,False,S70,0.217122065,0.249000149
287,NR7,624885,310736,Unsurveyed/Urban,40,Broadland,1,,False,NR7,0.391145009,0.44857332
288,DL14,415772,528178,Stagnosols,210,County Durham,1,74800.0,False,DL14,0.385999042,0.442671817
289,ST16,391803,322843,Unsurveyed/Urban,80,Stafford,1,172400.0,False,ST16,0.300632154,0.344771274
290,WS3,401900,300600,Unsurveyed/Urban,130,Walsall,1,173300.0,False,WS3,0.342337003,0.392599272
291,B12,411386,284123,Unsurveyed/Urban,120,Birmingham,1,1087800.0,False,B12,0.085244762,0.097760486
292,BD10,417845,438749,Unsurveyed/Urban,130,Bradford,1,211500.0,False,BD10,0.385197682,0.4417528
293,LS21,424601,445228,Stagnosols,50,Leeds,1,219800.0,False,LS21,0.792974531,0.909399864
294,DN14,456294,423492,Arenosols,10,Selby,1,446000.0,False,DN14,0.412275423,0.472806123
295,NG19,453056,361680,Unsurveyed/Urban,120,Mansfield,1,138500.0,False,NG19,0.263780625,0.302509166
296,NN8,489512,266710,Unsurveyed/Urban,50,North Northamptonshire,1,215300.0,False,NN8,0.303836288,0.348445843
297,WS13,414886,311866,Cambisols,70,Lichfield,1,822000.0,False,WS13,0.721150644,0.827030719
298,DN1,457800,403100,Unsurveyed/Urban,20,Doncaster,1,176700.0,False,DN1,0.241758006,0.277253164
299,YO16,516859,466743,Unsurveyed/Urban,20,East Riding of Yorkshire,1,124000.0,False,YO16,0.296235595,0.339729208
300,LS2,430300,433300,Unsurveyed/Urban,30,Leeds,1,182000.0,False,LS2,0.10394305,0.119204075
301,NE61,420708,585345,Unsurveyed/Urban,50,Northumberland,1,306500.0,False,NE61,0.373461252,0.428293215
302,PE3,516528,299384,Unsurveyed/Urban,20,Peterborough,1,270400.0,False,PE3,0.375798459,0.430973573
303,NE46,394276,563978,Unsurveyed/Urban,50,Northumberland,1,283300.0,False,NE46,0.69870402,0.801288459
304,S11,432805,385290,Unsurveyed/Urban,130,Sheffield,1,,False,S11,0.298105657,0.341873835
305,ST10,400964,346928,Cambisols,190,Staffordshire Moorlands,1,205600.0,False,ST10,0.734316897,0.842130055
306,NR24,606185,332627,Cambisols,60,North Norfolk,1,195300.0,False,NR24,0.377407006,0.432818288
307,LS18,422764,437301,Stagnosols,90,Leeds,1,287000.0,False,LS18,0.59260842,0.679615795
308,TS26,448627,533249,Stagnosols,40,Hartlepool,1,207500.0,False,TS26,0.21762284,0.249574448
309,LE7,454663,307420,Luvisols,70,Charnwood,1,174800.0,False,LE7,0.114443616,0.131246345
310,DL2,436700,513100,Unsurveyed/Urban,40,Darlington,1,209300.0,False,DL2,0.738437518,0.84685567
311,HU7,509295,432522,Unsurveyed/Urban,0,"Kingston upon Hull, City of",1,107400.0,True,HU7,0.148483246,0.170283709
312,HU5,507935,430622,Unsurveyed/Urban,0,"Kingston upon Hull, City of",6,170800.0,False,HU5,0.330367628,0.378872541
313,LE1,459074,304595,Unsurveyed/Urban,60,Leicester,1,2595200.0,False,LE1,0.121580471,0.13943104
314,HX1,408098,425783,Unsurveyed/Urban,210,Calderdale,1,104400.0,False,HX1,0.458088551,0.52534558
315,HX5,410800,420900,Unsurveyed/Urban,100,Calderdale,1,150400.0,False,HX5,0.554109225,0.635464109
316,DN9,466997,400323,Gleysols,10,Doncaster,5,237500.0,False,DN9,0.594084713,0.681308838
317,S21,444798,377989,Planosols,60,North East Derbyshire,4,217400.0,False,S21,0.270037618,0.309684817
318,YO6,461100,483900,Arenosols,60,Ryedale,1,,False,,,
319,NG17,448128,360280,Cambisols,170,Ashfield,1,170900.0,False,NG17,0.162373233,0.186213037
320,BD12,415132,428685,Unsurveyed/Urban,180,Bradford,1,154100.0,False,BD12,0.164744432,0.188932379
321,B27,412169,284210,Unsurveyed/Urban,120,Birmingham,1,131300.0,False,B27,0.301264176,0.345496091
322,NE1,424773,563694,Unsurveyed/Urban,30,Newcastle upon Tyne,1,164700.0,False,NE1,0.381877092,0.437944677
323,IP19,641004,281672,Stagnosols,40,East Suffolk,1,282600.0,False,IP19,0.587393778,0.673635533
324,SK12,406295,380870,Stagnosols,220,High Peak,1,,False,SK12,0.71712137,0.822409863
325,NG6,454983,343935,Unsurveyed/Urban,50,Nottingham,1,141600.0,False,NG6,0.09454725,0.108428774
326,HU8,510798,430769,Unsurveyed/Urban,10,"Kingston upon Hull, City of",1,125700.0,False,HU8,0.307067046,0.352150943
327,NG16,447766,346814,Unsurveyed/Urban,110,Broxtowe,1,158700.0,False,NG16,0.314389388,0.360548359
328,NN29,487596,264301,Cambisols,70,North Northamptonshire,1,289400.0,False,NN29,0.249767542,0.286438668
329,TS16,443600,519400,Unsurveyed/Urban,10,Stockton-on-Tees,1,197400.0,False,TS16,0.444636653,0.509918661
330,YO31,461953,452531,Unsurveyed/Urban,10,York,1,283500.0,False,YO31,0.331332809,0.379979431
331,DE21,440067,336581,Unsurveyed/Urban,90,Derby,1,474200.0,False,DE21,0.33685154,0.386308428
332,LE19,455121,298963,Planosols,70,Blaby,1,199300.0,False,LE19,0.304434252,0.349131601
333,SK10,393632,377893,Unsurveyed/Urban,140,Cheshire East,2,332000.0,False,SK10,0.688929495,0.790078828
334,S43,440170,375162,Unsurveyed/Urban,70,Chesterfield,1,157100.0,False,S43,0.369840673,0.424141059
335,YO15,517902,466044,Unsurveyed/Urban,10,East Riding of Yorkshire,1,169400.0,False,YO15,0.519642594,0.595937052
336,YO16,517816,467101,Unsurveyed/Urban,10,East Riding of Yorkshire,1,115900.0,False,YO16,0.296235595,0.339729208
337,S30,428259,397680,Unsurveyed/Urban,210,Sheffield,1,,False,,,
338,WF17,422582,425821,Unsurveyed/Urban,80,Kirklees,1,95200.0,False,WF17,0.183290678,0.210201603
339,DE3,433700,336536,Unsurveyed/Urban,70,Derby,1,,False,DE3,0.6198295,0.710833501
340,TS19,442604,521073,Unsurveyed/Urban,30,Stockton-on-Tees,1,126100.0,False,TS19,0.159383245,0.182784056
341,LS12,425786,433184,Unsurveyed/Urban,80,Leeds,1,107300.0,False,LS12,0.436137812,0.500172012
342,WF2,434117,417285,Unsurveyed/Urban,40,Wakefield,1,352000.0,False,WF2,0.534750582,0.61326321
343,HU16,503188,433442,Luvisols,30,East Riding of Yorkshire,1,97400.0,False,HU16,0.71304486,0.817734836
344,NG14,465564,348181,Luvisols,30,Newark and Sherwood,1,237900.0,False,NG14,0.99383523,1.139751135
345,B45,398501,278151,Stagnosols,210,Birmingham,1,494400.0,False,B45,0.232416132,0.266539706
346,DN32,527400,409700,Unsurveyed/Urban,10,North East Lincolnshire,1,125900.0,False,DN32,0.304108417,0.348757926
347,SK15,398480,396824,Podsols,260,Tameside,1,199900.0,False,SK15,0.093698784,0.107455736
348,SK4,386037,391054,Unsurveyed/Urban,40,Stockport,1,388900.0,False,SK4,0.245743904,0.281824275
349,DE13,420875,328662,Unsurveyed/Urban,80,East Staffordshire,1,355700.0,False,DE13,0.910271101,1.043918035
350,LS21,416799,448287,Stagnosols,120,Harrogate,1,331900.0,False,LS21,0.792974531,0.909399864
351,ST13,405735,349701,Stagnosols,320,Staffordshire Moorlands,1,274700.0,False,ST13,0.619455667,0.710404782
352,WS10,397536,296818,Unsurveyed/Urban,140,Walsall,1,136700.0,False,WS10,0.095458658,0.109473996
353,DE5,441395,355992,Unsurveyed/Urban,130,Amber Valley,1,,False,DE5,0.627400263,0.719515811
354,DN4,454444,400826,Unsurveyed/Urban,40,Doncaster,1,129900.0,False,DN4,0.167549316,0.192149078
355,BD13,410161,430194,Unsurveyed/Urban,340,Bradford,1,143000.0,False,BD13,0.108997984,0.125001179
356,LE67,445478,311776,Stagnosols,190,North West Leicestershire,1,1285500.0,False,LE67,0.204597756,0.234637008
357,ST10,400865,343273,Stagnosols,170,Staffordshire Moorlands,1,165900.0,False,ST10,0.734316897,0.842130055
358,HD4,416253,414274,Cambisols,130,Kirklees,1,429700.0,False,HD4,0.322779403,0.370170205
359,WV8,387958,303181,Unsurveyed/Urban,120,South Staffordshire,1,238700.0,False,WV8,0.394739919,0.452696038
360,YO6,465059,484752,Cambisols,90,Ryedale,1,,False,,,
361,HU5,506903,430092,Unsurveyed/Urban,0,"Kingston upon Hull, City of",1,130400.0,False,HU5,0.330367628,0.378872541
362,S19,444700,382900,Planosols,60,Sheffield,1,,False,,,
363,TS10,458961,522172,Stagnosols,10,Redcar and Cleveland,1,192200.0,False,TS10,0.249512602,0.286146298
364,YO3,462735,453083,Unsurveyed/Urban,10,York,1,,False,,,
365,TS6,455269,520134,Unsurveyed/Urban,20,Redcar and Cleveland,1,62200.0,False,TS6,0.028559895,0.032753088
366,TS13,471759,518302,Luvisols,80,Redcar and Cleveland,1,148400.0,False,TS13,0.197629359,0.226645503
367,WF12,424763,418713,Unsurveyed/Urban,130,Kirklees,1,176000.0,False,WF12,0.733063204,0.840692293
368,YO1,460196,452241,Unsurveyed/Urban,20,York,1,498100.0,False,YO1,0.744126523,0.85337994
369,DL6,437627,493255,Unsurveyed/Urban,50,Hambleton,1,183800.0,False,DL6,1.159847887,1.330137941
370,NE16,420094,561273,Stagnosols,100,Gateshead,1,294200.0,False,NE16,0.292762803,0.335746537
371,ST14,408889,333181,Unsurveyed/Urban,90,East Staffordshire,2,308500.0,False,ST14,0.894330535,1.025637059
372,S42,440646,366606,Planosols,130,North East Derbyshire,1,160000.0,False,S42,0.210424239,0.241318941
373,PE15,541960,297053,Unsurveyed/Urban,0,Fenland,1,141700.0,False,PE15,0.316204576,0.362630055
374,HD1,414413,416612,Unsurveyed/Urban,90,Kirklees,1,267100.0,False,HD1,0.291888215,0.334743542
375,NG2,458183,338985,Unsurveyed/Urban,30,Nottingham,1,,False,NG2,0.223160615,0.255925285
376,NE9,426523,560886,Unsurveyed/Urban,130,Gateshead,1,207100.0,False,NE9,0.437253144,0.501451098
377,WS3,401356,298698,Unsurveyed/Urban,120,Walsall,1,212000.0,False,WS3,0.342337003,0.392599272
378,PE9,502063,307266,Unsurveyed/Urban,50,South Kesteven,1,369300.0,False,PE9,0.339431747,0.389267463
379,B10,409597,286093,Unsurveyed/Urban,130,Birmingham,1,141500.0,False,B10,0.076656292,0.087911047
380,YO41,471207,455385,Gleysols,10,East Riding of Yorkshire,6,354600.0,False,YO41,0.724226474,0.830558146
381,PE6,516109,303124,Stagnosols,10,Peterborough,1,265800.0,False,PE6,0.393948826,0.451788795
382,NE36,434909,560962,Cambisols,40,South Tyneside,1,297700.0,False,NE36,0.327751787,0.37587264
383,S9,438245,388149,Unsurveyed/Urban,70,Sheffield,1,153600.0,False,S9,0.216253838,0.248004448
384,DN1,457297,402791,Unsurveyed/Urban,20,Doncaster,1,179100.0,False,DN1,0.241758006,0.277253164
385,NG2,459049,339668,Unsurveyed/Urban,30,Nottingham,1,94900.0,False,NG2,0.223160615,0.255925285
386,HX4,406505,421012,Cambisols,240,Calderdale,1,374200.0,False,HX4,1.524214011,1.748000671
387,DE1,436031,335411,Unsurveyed/Urban,50,Derby,1,,False,DE1,0.757814352,0.869077431
388,LN10,519403,363174,Stagnosols,10,East Lindsey,1,323100.0,False,LN10,0.494376717,0.566961612
389,CW5,365153,352458,Unsurveyed/Urban,40,Cheshire East,1,336900.0,False,CW5,0.916435564,1.050987571
390,LE4,459570,309976,Unsurveyed/Urban,60,Charnwood,1,219900.0,False,LE4,0.084137103,0.096490198
391,CW5,370011,349470,Arenosols,60,Cheshire East,1,264700.0,False,CW5,0.916435564,1.050987571
392,WF17,422206,426184,Unsurveyed/Urban,100,Kirklees,1,153100.0,False,WF17,0.183290678,0.210201603
393,DH8,410864,550798,Unsurveyed/Urban,270,County Durham,1,102200.0,False,DH8,0.183891315,0.210890426
394,WS15,410855,318987,Gleysols,70,Lichfield,8,414000.0,False,WS15,0.532002984,0.610112206
395,WF4,432282,413065,Cambisols,110,Wakefield,1,727100.0,False,WF4,0.172894719,0.198279299
396,HX1,409508,425333,Unsurveyed/Urban,130,Calderdale,1,,False,HX1,0.458088551,0.52534558
397,DE7,442203,347909,Unsurveyed/Urban,90,Amber Valley,1,,False,DE7,0.304139997,0.348794143
398,HD6,414717,422794,Unsurveyed/Urban,60,Calderdale,1,191200.0,True,HD6,0.484227171,0.555321899
399,NE15,421129,564090,Unsurveyed/Urban,70,Newcastle upon Tyne,1,342000.0,False,NE15,0.200480948,0.229915766
400,LS10,430962,428455,Unsurveyed/Urban,110,Leeds,1,119300.0,False,LS10,0.114841654,0.131702823
401,TS19,441295,519530,Unsurveyed/Urban,30,Stockton-on-Tees,1,83000.0,False,TS19,0.159383245,0.182784056
402,LS17,430772,439564,Unsurveyed/Urban,160,Leeds,1,,False,LS17,0.664054525,0.76155169
403,OL14,393915,424872,Podsols,170,Calderdale,1,187700.0,False,OL14,0.565057203,0.64801948
404,TS4,450494,518740,Unsurveyed/Urban,10,Middlesbrough,1,130600.0,False,TS4,0.05979951,0.068579335
405,TD15,398655,652325,Unsurveyed/Urban,20,Northumberland,1,190000.0,False,TD15,0.746658571,0.856283746
406,LE2,459936,304689,Unsurveyed/Urban,70,Leicester,1,258400.0,False,LE2,0.226157115,0.259361735
407,NN18,487737,288143,Unsurveyed/Urban,110,North Northamptonshire,1,232900.0,False,NN18,0.129692488,0.148734071
408,LE16,472710,287218,Planosols,90,Harborough,1,242200.0,False,LE16,0.76264302,0.874615049
409,IP22,604839,282932,Cambisols,40,Breckland,1,334400.0,False,IP22,0.803285496,0.921224694
410,HU15,495172,426974,Cambisols,20,East Riding of Yorkshire,1,314500.0,False,HU15,0.592162917,0.679104882
411,WF1,433689,421288,Unsurveyed/Urban,40,Wakefield,1,105300.0,False,WF1,0.369313102,0.42353603
412,DE73,438065,329762,Unsurveyed/Urban,60,Derby,1,427100.0,False,DE73,0.162918251,0.186838076
413,NR35,630543,287634,Cambisols,10,South Norfolk,7,326200.0,False,NR35,0.992525836,1.138249495
414,S65,442915,392885,Unsurveyed/Urban,30,Rotherham,1,105200.0,False,S65,0.065082128,0.074637553
415,B29,404673,282079,Unsurveyed/Urban,140,Birmingham,1,266000.0,False,B29,0.112884754,0.129458609
416,NE29,433577,567706,Unsurveyed/Urban,40,North Tyneside,1,90900.0,False,NE29,0.347595785,0.398630154
417,NG1,457754,340019,Unsurveyed/Urban,40,Nottingham,1,651500.0,False,NG1,0.271831346,0.311741902
418,ST10,401183,340297,Arenosols,170,Staffordshire Moorlands,1,275100.0,False,ST10,0.734316897,0.842130055
419,S66,453534,392170,Unsurveyed/Urban,110,Rotherham,1,115000.0,False,S66,0.110375005,0.126580376
420,DN31,527827,410447,Unsurveyed/Urban,10,North East Lincolnshire,1,57200.0,False,DN31,0.540892975,0.620307435
421,B75,413330,299442,Arenosols,160,Birmingham,1,347100.0,False,B75,0.155197236,0.177983453
422,BD22,403500,437100,Unsurveyed/Urban,170,Bradford,1,162600.0,False,BD22,0.174243398,0.199825992
423,ST6,390723,355584,Stagnosols,260,Staffordshire Moorlands,1,171600.0,False,ST6,0.163593682,0.187612674
424,LS13,425084,433326,Unsurveyed/Urban,60,Leeds,1,136900.0,False,LS13,0.26404411,0.302811337
425,ST14,408655,334171,Unsurveyed/Urban,100,East Staffordshire,1,188000.0,False,ST14,0.894330535,1.025637059
426,NR13,627920,311457,Cambisols,30,Broadland,1,363800.0,False,NR13,0.392650504,0.450299852
427,LS10,431984,429270,Cambisols,70,Leeds,1,142700.0,False,LS10,0.114841654,0.131702823
428,WS15,404698,317059,Arenosols,90,Cannock Chase,1,97800.0,False,WS15,0.532002984,0.610112206
429,ST14,408126,339761,Luvisols,140,East Staffordshire,1,259300.0,False,ST14,0.894330535,1.025637059
430,NE3,423063,568082,Unsurveyed/Urban,80,Newcastle upon Tyne,1,381600.0,False,NE3,0.286771037,0.328875054
431,NE24,431195,580925,Unsurveyed/Urban,10,Northumberland,1,69600.0,False,NE24,0.643009877,0.737417245
432,S36,424638,403244,Stagnosols,230,Barnsley,1,287400.0,False,S36,0.68165772,0.781739404
433,LE7,459130,312810,Cambisols,50,Charnwood,1,267200.0,False,LE7,0.114443616,0.131246345
434,WF9,441702,414196,Planosols,50,Wakefield,1,125200.0,False,WF9,0.343939113,0.394436605
435,DE2,437994,336250,Unsurveyed/Urban,50,Derby,1,,False,,,
436,NE26,435483,572139,Unsurveyed/Urban,20,North Tyneside,1,274700.0,False,NE26,0.20706115,0.237462079
437,B19,406492,288384,Unsurveyed/Urban,120,Birmingham,1,354300.0,False,B19,0.033513893,0.038434437
438,B12,407909,285151,Unsurveyed/Urban,130,Birmingham,1,1086900.0,False,B12,0.085244762,0.097760486
439,PE33,565665,310313,Gleysols,10,King's Lynn and West Norfolk,1,272900.0,False,PE33,0.298922678,0.342810812
440,B76,418502,295487,Cambisols,80,North Warwickshire,1,311300.0,False,B76,0.137929045,0.158179928
441,HG3,428542,459106,Stagnosols,80,Harrogate,1,369900.0,False,HG3,0.507925103,0.582499186
442,LS2,430522,433539,Unsurveyed/Urban,30,Leeds,1,196100.0,False,LS2,0.10394305,0.119204075
443,B30,404521,281743,Unsurveyed/Urban,150,Birmingham,1,285200.0,False,B30,0.119464176,0.137004028
444,SK8,385616,388498,Unsurveyed/Urban,40,Stockport,1,403600.0,False,SK8,0.572567206,0.656632109
445,B20,404460,291916,Unsurveyed/Urban,130,Birmingham,1,241800.0,False,B20,0.042826451,0.049114275
446,S21,445960,380291,Arenosols,110,North East Derbyshire,1,152300.0,False,S21,0.270037618,0.309684817
447,NR30,652251,308142,Unsurveyed/Urban,0,Great Yarmouth,1,,True,NR30,0.273098639,0.313195261
448,YO1,463105,451591,Unsurveyed/Urban,20,York,1,,False,YO1,0.744126523,0.85337994
449,LE8,458724,298740,Unsurveyed/Urban,80,Oadby and Wigston,1,,False,LE8,0.348469912,0.399632621
450,YO61,453584,468990,Gleysols,30,Hambleton,1,328900.0,False,YO61,1.933739917,2.21765359
451,DH7,423399,546078,Stagnosols,120,County Durham,1,104500.0,False,DH7,0.27554215,0.315997531
452,B45,399312,279008,Unsurveyed/Urban,210,Birmingham,1,130300.0,False,B45,0.232416132,0.266539706
453,DN4,458074,402160,Unsurveyed/Urban,10,Doncaster,1,257700.0,False,DN4,0.167549316,0.192149078
454,TS19,444052,519811,Unsurveyed/Urban,10,Stockton-on-Tees,1,,False,TS19,0.159383245,0.182784056
455,YO17,473874,478263,Stagnosols,20,Ryedale,1,,False,YO17,0.52726071,0.604673667
456,BD19,418980,425230,Unsurveyed/Urban,90,Kirklees,1,,False,BD19,0.357080112,0.409506979
457,SK1,390382,390209,Unsurveyed/Urban,70,Stockport,1,131600.0,False,SK1,0.206443631,0.236753897
458,YO3,457154,456099,Stagnosols,10,York,1,,False,,,
459,LN6,495214,367749,Unsurveyed/Urban,10,Lincoln,1,187800.0,False,LN6,0.282837314,0.324363778
460,B3,406614,287321,Unsurveyed/Urban,120,Birmingham,1,505300.0,False,B3,0.083367874,0.09560803
461,HD1,414383,416444,Unsurveyed/Urban,90,Kirklees,1,,False,HD1,0.291888215,0.334743542
462,SK9,384688,381282,Unsurveyed/Urban,70,Cheshire East,1,,False,SK9,0.684859671,0.785411468
463,NG24,482736,354756,Gleysols,30,Newark and Sherwood,1,225000.0,False,NG24,0.394938677,0.452923978
464,IP12,627239,248921,Arenosols,10,East Suffolk,1,447000.0,False,IP12,0.525566514,0.602730728
465,IP5,621849,244624,Arenosols,30,East Suffolk,1,,False,IP5,0.513107518,0.588442489
466,SR4,437380,557086,Unsurveyed/Urban,50,Sunderland,1,72300.0,False,SR4,0.141421392,0.162185025
467,DN8,468651,412436,Gleysols,0,Doncaster,8,126100.0,False,DN8,0.347709395,0.398760445
